Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
6.0,2.1598512376,6.0,2.18767131543,6.0,2.18251993608,4.0
6.0,2.00807744057,6.0,1.99683030526,6.0,2.01024038743,4.0
5.363636363636363,2.01327555173,5.636363636363637,2.07466660027,5.5,2.04473212453,3.6666666666666665
0,0,5.6,2.18662107451,5.454545454545454,2.17104060823,3.6666666666666665
0,0,4.125,1.97033470534,5.875,2.09989950419,3.3333333333333335
0,0,4.0,2.02773114701,5.103448275862069,2.12064517661,3.3333333333333335
5.233333333333333,1.91252855237,5.5,1.92454586584,0,0,3.5
5.25,2.05939017916,5.4,2.0643016538,5.142857142857143,2.05570610349,3.5
5.5,2.0674432565,0,0,5.5,2.0674432565,3.6666666666666665
5.2,1.91487362133,6.0,1.96389877421,0,0,3.5
5.176470588235294,2.03052932825,6.0,2.09738379138,5.285714285714286,2.03464954242,3.5
5.333333333333333,2.02110989553,6.0,2.06362905349,5.2,2.01176884755,3.5833333333333335
5.714285714285714,2.04586225599,5.416666666666667,1.98331896937,6.0,2.10006647281,3.6666666666666665
6.0,2.07895352024,0,0,6.0,2.07895352249,4.0
5.6,2.04593265402,4.0,1.9016182736,5.2,2.01823941711,3.5833333333333335
6.0,2.01713820136,6.0,2.01713819082,0,0,4.0
6.0,1.97115312597,6.0,1.9784961877,0,0,4.0
0,0,6.0,2.09686013238,6.0,2.0968606964,4.0
5.222222222222222,1.98158408922,5.25,1.99191738778,5.333333333333333,1.97522793866,3.5
5.333333333333333,1.95678168148,5.428571428571429,1.96346254575,0,0,3.5833333333333335
5.470588235294118,2.02777755963,6.0,2.1367544815,5.363636363636363,2.00315000667,3.6666666666666665
5.0,1.96619643127,5.545454545454546,2.01976184889,5.333333333333333,1.99522798153,3.5
3.0,1.90200125399,3.75,2.003916463,3.5,1.97479783185,2.3333333333333335
5.0,1.96721060655,0,0,6.0,2.03333336047,3.5
5.333333333333333,2.02586556763,5.1,2.01024118877,4.666666666666667,1.97707924179,3.3333333333333335
0,0,5.166666666666667,2.01629885537,5.928571428571429,2.19396225468,3.6666666666666665
6.0,2.04302430993,5.285714285714286,1.99986624276,0,0,3.5833333333333335
5.444444444444445,2.01318538487,6.0,2.12715727909,5.4,2.0030545466,3.6666666666666665
3.5,1.99097367507,0,0,3.5,1.99097367507,2.3333333333333335
4.285714285714286,1.8857908261,5.2,1.96172587555,0,0,3.3333333333333335
5.5,2.0050404792,4.8,1.95272732312,6.0,2.03556090799,3.5833333333333335
6.0,2.00652272633,4.666666666666667,1.91853262698,0,0,3.3333333333333335
4.0,1.94895495422,5.4,2.08315321173,5.6,2.09699050087,3.5833333333333335
6.0,1.95913401041,6.0,1.95913399868,0,0,4.0
5.4,2.04231102755,5.444444444444445,2.05280570188,5.615384615384615,2.09162161048,3.6666666666666665
5.157894736842105,1.97748526303,5.666666666666667,2.02270884835,5.142857142857143,1.97612449253,3.5
0,0,5.0,2.1662018829,5.571428571428571,2.21099603271,3.6666666666666665
5.6,2.05994310092,5.0,2.02278021464,5.555555555555555,2.04961879678,3.5
4.571428571428571,1.96934564101,4.571428571428571,1.96934564101,5.818181818181818,2.05366562652,3.3333333333333335
0,0,6.0,2.07259144493,6.0,2.07259144498,4.0
5.555555555555555,2.11180035781,5.4,2.07466678754,5.5,2.098779503,3.6666666666666665
0,0,6.0,2.16433488234,6.0,2.17356769567,4.0
6.0,2.01451171822,6.0,2.01635674134,6.0,2.01778790147,4.0
4.909090909090909,1.97094536998,4.769230769230769,1.96018428404,5.5,2.01037007577,3.3333333333333335
5.588235294117647,1.99816099844,5.384615384615385,1.95490235383,5.5,1.97980883567,3.6666666666666665
5.111111111111111,2.04545679164,5.3,2.04575206112,5.3076923076923075,2.05755791434,3.5
6.0,2.205334277,6.0,2.19130890828,6.0,2.19856438588,4.0
5.2,2.06497957268,5.133333333333334,2.04551806629,5.416666666666667,2.06314592417,3.5
5.4,2.06622544621,5.176470588235294,2.0416614183,5.3,2.03367939804,3.5
5.25,1.94809154409,5.181818181818182,1.9381806034,6.0,2.00708262194,3.5
6.0,2.06671822686,0,0,6.0,2.07251678063,4.0
5.444444444444445,2.10945968134,5.0,1.98986287879,5.545454545454546,2.13396721371,3.6666666666666665
5.333333333333333,2.05116034425,5.533333333333333,2.09923304253,5.5,2.09146371922,3.6666666666666665
0,0,4.0,2.07287910386,5.466666666666667,2.2207055159,3.5833333333333335
6.0,1.97170066118,6.0,1.9717006703,0,0,4.0
0,0,6.0,2.08877024127,6.0,2.08877023344,4.0
0,0,4.526315789473684,1.99322000511,5.6923076923076925,2.07514164344,3.3333333333333335
6.0,2.07137842137,0,0,6.0,2.06723522685,4.0
0,0,6.0,2.13731773787,6.0,2.1373177305,4.0
0,0,4.545454545454546,1.97931622618,6.0,2.07668572508,3.3333333333333335
5.066666666666666,1.95695613126,5.0,1.95221045945,4.8,1.93718249874,3.3333333333333335
5.571428571428571,2.0390608686,5.3,2.0058481201,4.6,1.95769394037,3.5
6.0,2.00766308515,0,0,6.0,2.00766179014,4.0
5.518518518518518,1.95711649177,5.333333333333333,1.91776567072,5.5,1.95330066082,3.6666666666666665
4.8,2.02037966506,6.0,2.10399280489,5.25,2.05559300548,3.5
6.0,2.08388342581,6.0,2.08388340836,6.0,2.08388343225,4.0
0,0,4.333333333333333,1.98067906363,5.857142857142857,2.08904492519,3.3333333333333335
5.428571428571429,1.96583505499,5.714285714285714,2.02493177986,5.5,1.98118484338,3.6666666666666665
6.0,2.08260161303,6.0,2.07822455266,6.0,2.07975644341,4.0
5.5,2.05324162237,4.666666666666667,1.99561856332,4.933333333333334,2.01617597898,3.3333333333333335
5.483870967741935,1.92763028922,6.0,2.02366357415,0,0,3.6666666666666665
6.0,2.12544718125,0,0,6.0,2.14549346052,4.0
6.0,1.9826103592,6.0,1.98261230958,0,0,4.0
6.0,1.99441640648,6.0,1.99441641639,0,0,4.0
6.0,1.95542943452,0,0,6.0,1.94877426531,4.0
6.0,2.11969680768,6.0,2.10919447322,6.0,2.11559069166,4.0
6.0,1.99691176558,4.909090909090909,1.95210063016,0,0,3.5
6.0,2.03107706115,6.0,2.02459565824,6.0,2.03237129178,4.0
0,0,6.0,2.21776903367,5.230769230769231,2.16394857344,3.5833333333333335
0,0,6.0,2.20466999979,5.2727272727272725,2.15543673973,3.6666666666666665
5.375,2.02807127159,5.4,2.03291363225,5.0,1.9982359057,3.5
3.5,1.93910558109,3.5,1.93910558109,0,0,2.3333333333333335
4.769230769230769,1.98087888614,4.0,1.9095137704,5.6923076923076925,2.04105703779,3.3333333333333335
6.0,2.07612170867,4.571428571428571,1.97282082916,5.6,2.0529055754,3.5
0,0,6.0,2.10560208879,6.0,2.10560208525,4.0
5.6,2.05165209889,4.0,1.90702681452,5.2,2.02387645388,3.5833333333333335
6.0,1.97927190311,6.0,1.97927189173,0,0,4.0
6.0,2.03143286657,6.0,2.02477900881,0,0,4.0
4.928571428571429,2.02536482502,6.0,2.08474883794,5.4,2.06135747483,3.5
6.0,1.97247811377,6.0,1.97655966707,0,0,4.0
4.857142857142857,1.9924923037,4.428571428571429,1.95665230986,5.818181818181818,2.05366562652,3.3333333333333335
6.0,2.08722285896,6.0,2.07991199493,6.0,2.08228566187,4.0
4.0,2.02307043943,5.5,2.18298308376,5.2592592592592595,2.15825358563,3.5
6.0,2.02577560074,6.0,2.01867076802,0,0,4.0
6.0,2.03637641809,6.0,2.03637639396,6.0,2.03637641891,4.0
5.5,2.01768697376,5.0,1.98136101906,5.5,2.01751831708,3.5833333333333335
6.0,2.00853550066,6.0,2.00838772521,6.0,2.01608127204,4.0
5.4375,2.03503201186,4.6,1.9588765863,5.2727272727272725,2.01903147802,3.5
5.444444444444445,2.08549290322,5.2,2.02365915627,5.611111111111111,2.12456338248,3.6666666666666665
6.0,1.99441640727,6.0,1.994416416,0,0,4.0
5.6,2.16441935257,5.5,2.14029975731,5.478260869565218,2.13493983175,3.6666666666666665
6.0,1.98839220908,6.0,1.9828282695,0,0,4.0
5.375,2.0417805559,5.636363636363637,2.10193925572,5.461538461538462,2.06233693414,3.6666666666666665
3.5,1.93910558109,3.5,1.93910558109,0,0,2.3333333333333335
5.516129032258065,1.93415886797,5.0,1.81959283787,0,0,3.6666666666666665
0,0,6.0,2.10924349409,6.0,2.11437011868,4.0
5.5,2.01316759931,0,0,4.5,1.93259160334,3.5
0,0,6.0,2.02781199108,0,0,4.0
0,0,6.0,2.12113342545,6.0,2.12113342545,4.0
6.0,1.97272353715,6.0,1.97272354747,6.0,1.97272354747,4.0
4.769230769230769,1.9705604583,5.0,1.9877880251,5.2727272727272725,2.00620369995,3.3333333333333335
0,0,6.0,2.16433533603,6.0,2.17356754444,4.0
6.0,2.01184003093,6.0,2.0107091625,6.0,2.0182547493,4.0
5.090909090909091,1.97899519835,4.571428571428571,1.93867653139,5.714285714285714,2.01770111863,3.3333333333333335
6.0,2.07630478439,0,0,6.0,2.07630477519,4.0
6.0,2.05441765668,4.96,1.99003855506,5.0,1.99300989821,3.3333333333333335
5.428571428571429,1.92383738922,6.0,2.03191797208,0,0,3.6666666666666665
5.0,1.97824737426,5.4,2.08502360217,5.625,2.13841171583,3.6666666666666665
0,0,6.0,2.07259144843,6.0,2.07259143449,4.0
6.0,2.14553721299,0,0,6.0,2.17104652677,4.0
5.6,2.04641107853,0,0,4.666666666666667,1.97430446983,3.5
6.0,1.98888904249,6.0,1.98888905452,6.0,1.98888903501,4.0
5.5,2.02984857191,5.5,2.02984856598,5.5,2.02984856895,3.6666666666666665
5.384615384615385,1.93433246267,5.333333333333333,1.93054320163,0,0,3.5833333333333335
4.25,1.92136050118,4.875,1.97598312003,6.0,2.04562695907,3.3333333333333335
5.636363636363637,2.00108992726,4.666666666666667,1.95580795341,6.0,2.02712362537,3.6666666666666665
0,0,6.0,2.10560208882,6.0,2.1056020852,4.0
0,0,4.8,2.03162960334,6.0,2.11894669222,3.5
5.384615384615385,1.9869887086,0,0,6.0,2.02454803483,3.6666666666666665
0,0,5.407407407407407,2.02465377878,6.0,2.14847226205,3.6666666666666665
6.0,2.00550528594,6.0,2.01106506126,6.0,2.00010333785,4.0
5.454545454545454,1.95188469458,5.2,1.93497673907,0,0,3.5833333333333335
0,0,6.0,2.12344065186,6.0,2.12344065186,4.0
5.375,2.07721373735,4.9,2.03063001339,5.428571428571429,2.06784809255,3.5
6.0,1.97927189742,6.0,1.97927189742,0,0,4.0
5.2,2.01871384617,0,0,5.666666666666667,2.05063631553,3.5833333333333335
5.3076923076923075,1.96090218269,0,0,5.0,1.96168271678,3.5
0,0,4.428571428571429,2.03801458724,5.888888888888889,2.1454993152,3.5
0,0,6.0,2.1107391203,6.0,2.11244717069,4.0
4.666666666666667,1.97522371048,5.142857142857143,2.01040146891,5.230769230769231,2.01619545265,3.3333333333333335
0,0,4.608695652173913,1.97966454767,6.0,2.07177500533,3.3333333333333335
5.464285714285714,1.94932940499,5.0,1.84258714502,6.0,2.05196618922,3.6666666666666665
4.7272727272727275,1.95683179188,4.615384615384615,1.94759381348,6.0,2.03766410286,3.3333333333333335
5.56,1.97082416909,5.2,1.89261877468,5.5,1.95850090223,3.6666666666666665
6.0,2.15028557602,0,0,6.0,2.15028558914,4.0
5.666666666666667,1.95816828371,4.0,1.80897407519,0,0,3.5
5.444444444444445,2.08765807003,5.5,2.10466414194,5.105263157894737,2.08318457566,3.5
6.0,2.15050279529,6.0,2.15834436315,6.0,2.1514833503,4.0
5.5,2.1731506181,5.333333333333333,2.15745605372,5.208333333333333,2.12876767165,3.5
6.0,2.21133073915,6.0,2.21133305579,6.0,2.20383145733,4.0
5.409090909090909,1.98447234486,5.0,1.9471573405,4.833333333333333,1.9379462953,3.5
5.384615384615385,1.973293896,0,0,4.666666666666667,1.89977990267,3.5
5.428571428571429,2.08119391564,5.5,2.09830335223,5.529411764705882,2.10521993299,3.6666666666666665
6.0,2.02086504056,6.0,2.02305329896,6.0,2.0191466552,4.0
5.0,2.1075804832,6.0,2.18016058814,5.208333333333333,2.1258062861,3.5
6.0,2.09108219979,4.5,1.99115146323,5.428571428571429,2.05952512509,3.3333333333333335
4.842105263157895,1.90497163655,5.230769230769231,1.93279938677,0,0,3.3333333333333335
4.875,1.92675227128,5.625,1.97325797512,0,0,3.5
6.0,2.1772911777,6.0,2.20533127824,6.0,2.19856432931,4.0
6.0,2.01918213159,6.0,2.01918212413,6.0,2.01918211972,4.0
5.625,2.1056617642,5.3,2.02920052937,5.571428571428571,2.09367227681,3.6666666666666665
5.384615384615385,1.97738314576,0,0,4.666666666666667,1.92120092465,3.5
5.461538461538462,2.04077798699,5.222222222222222,2.01309238819,5.0,2.00092496208,3.5
0,0,6.0,2.16969049957,6.0,2.16969194399,4.0
5.0,1.9750955563,4.533333333333333,1.93784343786,6.0,2.03540850996,3.3333333333333335
5.0,2.13706876496,6.0,2.20964712827,5.230769230769231,2.13912941474,3.5
5.636363636363637,2.02060446265,0,0,4.4,1.92862761512,3.5
4.909090909090909,1.98626619567,4.6,1.96181473266,5.454545454545454,2.02265572592,3.3333333333333335
0,0,5.0,2.00205480701,5.8,2.20583338977,3.6666666666666665
0,0,4.967741935483871,1.96798180903,6.0,2.03268837385,3.3333333333333335
6.0,1.94524403503,6.0,1.95209192968,0,0,4.0
5.25,2.00047831726,4.666666666666667,1.93355922854,5.444444444444445,2.00378032353,3.5
0,0,5.384615384615385,2.04932053672,5.333333333333333,2.04603616406,3.5833333333333335
5.5,2.08859333708,5.0,2.0570326638,4.818181818181818,2.04393200697,3.3333333333333335
4.75,1.90528110545,5.25,1.9418285935,0,0,3.3333333333333335
5.230769230769231,1.93657425821,5.5,1.95272443698,5.0,1.90026237882,3.5
6.0,1.9439891011,6.0,1.9439901385,0,0,4.0
0,0,6.0,2.15020580426,6.0,2.15496205663,4.0
4.533333333333333,1.94096724074,5.714285714285714,2.02207029446,5.2,1.9912793088,3.3333333333333335
6.0,2.06155788822,4.545454545454546,1.96398892937,6.0,2.06155788822,3.3333333333333335
5.428571428571429,1.95610913948,0,0,4.0,1.82167587171,3.5
5.75,2.0107735759,5.0,1.95960235141,5.0,1.95960172035,3.5833333333333335
5.25,1.95418214765,4.666666666666667,1.90785462679,6.0,2.00063830148,3.5833333333333335
5.0476190476190474,1.94532445988,4.8,1.92713302478,5.0,1.94196604109,3.3333333333333335
4.8,1.98848482514,5.428571428571429,2.03730357751,5.5,2.04213226051,3.5
0,0,4.0,2.06101235857,5.571428571428571,2.21552230346,3.5833333333333335
5.238095238095238,2.00369065087,5.0,1.99986955115,5.3,1.98999004314,3.5
0,0,6.0,2.05647874308,6.0,2.06426012542,4.0
6.0,1.98185647415,6.0,1.98185647014,0,0,4.0
6.0,1.96670747556,6.0,1.96670746501,0,0,4.0
4.857142857142857,1.93238777618,5.777777777777778,1.99801022673,0,0,3.5833333333333335
5.333333333333333,2.04924216149,5.0,2.02358394964,5.6,2.06693186438,3.5
0,0,6.0,2.15517249606,6.0,2.16118270894,4.0
5.5,2.04859863386,5.333333333333333,2.00972832607,5.583333333333333,2.06716355331,3.6666666666666665
6.0,2.03637641753,6.0,2.03637642853,6.0,2.03637641124,4.0
5.363636363636363,2.0968189611,6.0,2.11047966932,5.15,2.08156259034,3.5
5.416666666666667,1.99203710902,0,0,4.75,1.93341793851,3.5
6.0,1.98943199029,6.0,1.98943199545,0,0,4.0
5.142857142857143,2.04354774464,5.0,2.03219009117,5.714285714285714,2.08299205121,3.5833333333333335
0,0,6.0,2.15415762129,6.0,2.15415761735,4.0
6.0,2.00198966742,6.0,2.00198968255,0,0,4.0
4.0,2.0230698701,6.0,2.21376051235,5.185185185185185,2.15262419274,3.5
5.6,2.06220323553,4.9,2.01531136235,5.25,2.04386686807,3.5
5.285714285714286,1.92462320263,6.0,1.96818705825,0,0,3.5833333333333335
5.222222222222222,1.96720477196,5.625,2.05927118572,5.571428571428571,2.04779341456,3.6666666666666665
6.0,2.03912043381,0,0,6.0,2.04954615509,4.0
6.0,2.04190877941,6.0,2.04190878727,6.0,2.04190877863,4.0
4.0,1.88793905139,5.076923076923077,1.98596772668,5.0,1.9803660881,3.3333333333333335
6.0,1.98888903914,6.0,1.98888905452,6.0,1.9888890501,4.0
5.076923076923077,2.01795382182,5.285714285714286,2.03711510188,5.416666666666667,2.04704866141,3.5
4.666666666666667,2.02898749224,5.75,2.09294655997,5.6,2.08994163401,3.6666666666666665
5.571428571428571,2.15193131027,5.5,2.13468807443,5.478260869565218,2.1293508649,3.6666666666666665
0,0,6.0,2.18317492285,5.076923076923077,2.119657366,3.5
5.428571428571429,2.00240328394,5.545454545454546,2.02817802776,5.571428571428571,2.03375889831,3.6666666666666665
0,0,5.0,2.04453733669,5.571428571428571,2.20279514737,3.6666666666666665
6.0,2.19034218226,0,0,6.0,2.19291310592,4.0
6.0,2.04507263367,6.0,2.03764166795,6.0,2.03021742392,4.0
6.0,2.13899114159,6.0,2.13899117394,6.0,2.13899116516,4.0
5.333333333333333,2.11756857659,5.333333333333333,2.11795194133,5.4,2.12236512966,3.5833333333333335
3.3333333333333335,1.98308602156,3.0,1.94128200379,3.75,2.02489003933,2.3333333333333335
5.2,2.00352545964,5.176470588235294,1.98753380983,5.6,2.02510711134,3.5
3.5,1.97479783185,3.75,2.003916463,3.0,1.90200125399,2.3333333333333335
0,0,6.0,2.10495091098,6.0,2.10495091821,4.0
5.066666666666666,1.89337016564,4.0,1.79973158004,0,0,3.3333333333333335
5.333333333333333,2.08727387163,0,0,5.2,2.08394543395,3.5
5.333333333333333,2.02648792688,5.2,2.01699246936,5.2,2.01642163422,3.5
6.0,2.05877990815,5.090909090909091,1.99872463273,6.0,2.05730461173,3.5833333333333335
6.0,2.08644348458,5.333333333333333,2.04464831869,4.8,2.00320736076,3.5
6.0,1.96670747556,6.0,1.96670746501,0,0,4.0
5.333333333333333,1.97963664859,0,0,5.0,1.97603037041,3.5
4.8,1.9880638743,5.15,2.0185219555,5.857142857142857,2.06168005805,3.5
4.714285714285714,1.96886944,4.666666666666667,1.96503406015,5.5,2.02256475794,3.3333333333333335
5.230769230769231,1.91471590421,4.0,1.80932743454,0,0,3.3333333333333335
5.466666666666667,2.02024101644,5.375,1.99932484654,5.666666666666667,2.0635274429,3.6666666666666665
5.5,2.14365742752,5.666666666666667,2.14320163354,5.090909090909091,2.10740246297,3.5
6.0,2.05608700637,6.0,2.04736750517,6.0,2.05171898322,4.0
5.636363636363637,1.96340553973,4.666666666666667,1.89222471029,5.0,1.92001359973,3.5833333333333335
6.0,2.01906519566,6.0,2.01665627486,6.0,2.01942981115,4.0
0,0,4.4,2.05781762657,5.636363636363637,2.15609534677,3.5
6.0,2.02483886675,0,0,6.0,2.02671846343,4.0
6.0,2.19786126999,0,0,6.0,2.1978612583,4.0
5.5,2.1747872053,6.0,2.20656503561,5.178571428571429,2.15695373906,3.5
5.5,2.03590659049,5.636363636363637,2.06559598105,5.333333333333333,1.99755779435,3.6666666666666665
4.714285714285714,1.95338849791,4.666666666666667,1.94952022608,5.777777777777778,2.02316617049,3.3333333333333335
6.0,1.97170066672,6.0,1.97170066254,0,0,4.0
5.777777777777778,1.97407560956,4.571428571428571,1.90086763756,0,0,3.5
6.0,1.9944164156,6.0,1.99441641183,0,0,4.0
5.555555555555555,2.01937834984,5.571428571428571,2.02275267458,5.285714285714286,1.95891405183,3.6666666666666665
5.2,2.04604285182,5.666666666666667,2.0785290406,5.2,2.04615300555,3.5833333333333335
0,0,5.0,2.02754645731,6.0,2.08700094741,3.5
0,0,6.0,2.18588105464,6.0,2.18588104157,4.0
6.0,2.11732239343,6.0,2.12002874406,6.0,2.12785815631,4.0
5.333333333333333,1.99357362204,5.25,1.98766299766,5.0,1.96847870691,3.5
6.0,1.96758924348,6.0,1.9701985444,0,0,4.0
0,0,5.266666666666667,2.00773076734,5.0,2.00824741436,3.5
4.8,1.91180951523,5.176470588235294,1.93947509196,0,0,3.3333333333333335
5.5,2.18096952086,6.0,2.2341864809,5.206896551724138,2.16419956445,3.5
4.666666666666667,1.97471623283,5.0,2.00053066596,5.2,2.01443074533,3.3333333333333335
4.5,2.01238516745,5.294117647058823,2.07394899969,5.3076923076923075,2.07163499176,3.5
5.230769230769231,1.92624886138,6.0,1.97311724558,0,0,3.5833333333333335
6.0,1.97131125358,6.0,1.97131115637,0,0,4.0
0,0,3.0,2.04294763949,3.5714285714285716,2.09149762746,2.3333333333333335
6.0,2.01914651944,6.0,2.02539540139,6.0,2.01914910355,4.0
6.0,2.18767191377,6.0,2.17375786509,6.0,2.18045937579,4.0
0,0,5.125,2.01606601467,5.875,2.19600757647,3.6666666666666665
6.0,1.96753893767,6.0,1.97759834954,0,0,4.0
6.0,2.03142149229,0,0,6.0,2.03142149445,4.0
0,0,6.0,2.14021579519,6.0,2.16019491853,4.0
5.333333333333333,2.01776725315,5.416666666666667,2.03250429352,4.4,1.93189749273,3.5
5.142857142857143,2.01818837369,5.0,2.00689787606,5.6,2.05028218587,3.5
4.545454545454546,1.94158912752,4.769230769230769,1.96018428404,6.0,2.03766410286,3.3333333333333335
0,0,6.0,2.13349255668,6.0,2.14676384174,4.0
5.24,1.96380454403,6.0,1.98453534816,5.166666666666667,1.95966350139,3.5
5.411764705882353,1.98204932234,5.0,1.94475980448,5.333333333333333,1.9671285783,3.5
0,0,2.5,2.00471267179,0,0,1.6666666666666667
5.576923076923077,1.9654407753,5.0,1.83660339069,6.0,2.0441747445,3.6666666666666665
5.230769230769231,1.91471590421,4.0,1.80932743454,0,0,3.3333333333333335
6.0,1.98890592935,6.0,2.00766162385,0,0,4.0
6.0,2.01160786294,6.0,2.01160785788,6.0,2.01160787307,4.0
3.4285714285714284,1.89715621795,0,0,4.0,1.96258739677,2.3333333333333335
6.0,2.0609179792,6.0,2.06217176941,6.0,2.05779170711,4.0
6.0,2.13691303507,6.0,2.15518198364,6.0,2.15041592624,4.0
6.0,2.03637641315,6.0,2.03637642461,6.0,2.03637641989,4.0
4.75,1.96620854613,5.0,1.98526896524,5.25,2.00251410633,3.3333333333333335
4.9,1.96585145826,5.470588235294118,2.01604780894,5.2,1.99885117686,3.5
6.0,1.96515316716,6.0,1.96515314395,6.0,1.96515317839,4.0
5.777777777777778,2.06111353314,0,0,4.571428571428571,1.98467017382,3.5
0,0,6.0,2.16433466719,6.0,2.17356776739,4.0
6.0,2.11609994538,0,0,6.0,2.13784963387,4.0
6.0,2.19083343253,0,0,6.0,2.18287428776,4.0
5.571428571428571,1.97151021305,5.363636363636363,1.92801444656,0,0,3.6666666666666665
5.571428571428571,2.11497407867,5.125,2.00315823275,5.647058823529412,2.1321657644,3.6666666666666665
6.0,1.97205743325,6.0,1.98326621141,0,0,4.0
6.0,2.03142149546,0,0,6.0,2.03142148812,4.0
6.0,1.99441640884,6.0,1.99441641521,0,0,4.0
5.36,1.94924619211,4.8,1.88878004836,5.0,1.92671403638,3.5
0,0,6.0,2.13731752027,6.0,2.13731788777,4.0
6.0,1.95656028797,6.0,1.95656028693,0,0,4.0
3.6,1.92254956026,3.3333333333333335,1.8841109274,0,0,2.3333333333333335
5.421052631578948,2.00574444762,5.4,2.00614187223,4.75,1.94679762379,3.5
5.25,2.03787547329,4.888888888888889,2.01290548103,4.933333333333334,2.01617597898,3.3333333333333335
4.857142857142857,1.99489105184,5.5,2.04415071368,5.6,2.05066978218,3.5
6.0,2.00309542089,6.0,2.00210921412,0,0,4.0
6.0,2.12315489857,6.0,2.1258560112,6.0,2.11639398584,4.0
6.0,2.21133305579,6.0,2.21133093633,6.0,2.20383145076,4.0
5.666666666666667,2.10567633458,5.4,2.04504332647,5.461538461538462,2.05956108095,3.6666666666666665
6.0,1.97626052898,6.0,1.97786223118,0,0,4.0
6.0,2.12738432716,6.0,2.11836135899,6.0,2.12230572468,4.0
5.533333333333333,1.9401675881,5.0,1.82190628322,0,0,3.6666666666666665
5.666666666666667,2.16222296838,5.0,1.98986287879,5.454545454545454,2.11195127559,3.6666666666666665
6.0,1.96879977796,6.0,1.97549694906,0,0,4.0
6.0,2.20533487228,6.0,2.19131233491,6.0,2.19856412903,4.0
6.0,1.96281176866,6.0,1.97192984068,0,0,4.0
6.0,2.04395228494,6.0,2.04395228434,6.0,2.04395229879,4.0
0,0,6.0,2.18008911252,6.0,2.20332614786,4.0
6.0,2.10722615555,0,0,6.0,2.10287965449,4.0
6.0,2.21132861518,6.0,2.21132861518,6.0,2.20383167615,4.0
6.0,1.96515316716,6.0,1.9651531739,6.0,1.96515314843,4.0
6.0,2.03535443669,6.0,2.03535444393,6.0,2.03535443917,4.0
6.0,2.01746269509,0,0,6.0,2.01448214739,4.0
5.714285714285714,2.07045068562,6.0,2.0871801613,4.666666666666667,1.99051307055,3.5833333333333335
0,0,6.0,2.05641457952,6.0,2.05641457326,4.0
6.0,2.01951101359,6.0,2.01787631013,6.0,2.01787918181,4.0
5.555555555555555,2.03644768511,5.0,1.99544392257,5.2,2.01176885316,3.5833333333333335
6.0,2.16856584681,0,0,6.0,2.16573222666,4.0
0,0,6.0,2.04832688112,6.0,2.0483268811,4.0
6.0,1.97927189742,6.0,1.97927189742,0,0,4.0
5.0,2.10147214879,5.0,2.09109548099,5.380952380952381,2.10861896854,3.5
0,0,6.0,2.02731948684,0,0,4.0
6.0,2.18387094003,0,0,6.0,2.18386892955,4.0
4.5,1.93037750018,5.142857142857143,1.97984766151,5.777777777777778,2.01790163177,3.3333333333333335
5.421052631578948,1.99340763542,5.142857142857143,1.97002434266,4.833333333333333,1.94602147119,3.5
6.0,1.98684380999,6.0,1.98684382312,0,0,4.0
0,0,5.2727272727272725,2.02121778065,6.0,2.18169107767,3.6666666666666665
0,0,5.5,2.18029929315,5.214285714285714,2.16516338381,3.5
5.0,1.95015157613,5.444444444444445,1.96214098035,0,0,3.5
6.0,2.13140875518,6.0,2.13140874598,6.0,2.13140877263,4.0
0,0,6.0,2.11073747433,6.0,2.11244928694,4.0
5.538461538461538,2.05387938728,5.5,2.04527402582,5.454545454545454,2.03494759206,3.6666666666666665
6.0,2.05904019784,6.0,2.06655193074,6.0,2.05779237137,4.0
6.0,2.067705135,6.0,2.06770513222,6.0,2.06770514182,4.0
5.333333333333333,2.08370514911,5.8,2.19430246569,5.476190476190476,2.11956339865,3.6666666666666665
5.545454545454546,2.06099326035,5.4,2.02774167072,5.545454545454546,2.06099326654,3.6666666666666665
6.0,2.09867041564,4.875,2.02957317074,5.066666666666666,2.04351384296,3.3333333333333335
0,0,0,0,3.5,2.10196488075,2.3333333333333335
6.0,2.14710867201,6.0,2.14986117218,6.0,2.15607220978,4.0
5.222222222222222,1.97332001177,5.4,1.97533014176,5.0,1.94587978415,3.5
6.0,1.99866463989,6.0,1.99696457858,6.0,1.99100566362,4.0
5.375,2.00185036131,5.111111111111111,1.99192997207,5.142857142857143,1.98052722849,3.5
4.533333333333333,1.93058586889,5.111111111111111,1.97519562951,5.75,2.01408619004,3.3333333333333335
6.0,2.03281894214,6.0,2.03396612083,6.0,2.03324608251,4.0
4.0,1.98146855398,5.0,2.069632547,5.0476190476190474,2.07295949013,3.3333333333333335
5.458333333333333,1.96441141128,5.5,1.97325929602,5.75,2.02365376997,3.6666666666666665
5.5,2.03994111126,5.333333333333333,2.02801138065,5.6,2.04638696008,3.6666666666666665
6.0,1.98888904536,6.0,1.98888902433,6.0,1.98888903722,4.0
6.0,2.00198967835,6.0,2.0019896789,0,0,4.0
0,0,5.304347826086956,2.02334477265,6.0,2.17504294317,3.6666666666666665
5.5,2.01643034513,5.521739130434782,2.02115521931,5.333333333333333,1.97892659257,3.6666666666666665
5.2,1.98398660598,4.875,1.96072772647,5.0,1.97003127828,3.3333333333333335
