,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
623,80.0,0.4375,0.4062,0.1562,24.4257,6.1321,5.9476,89.9997,104.2574,90.0002,0.1007,2.3688,1.066771,1.246743,1.8539628584754,1.7176330000000002,1.413614,0.322365,-5.75704472,2.541045,-0.20485397,-2.7245367000000003,0.7180449999999999,8.209614030735201,58.0604773375,1.5707910908071407,1.819634899568736,1.5707998174534008,863.397937058906,0.09265715907604948,5.0,1.95476298266,4.769230769230768,1.93728102391,5.6,1.99347303418,3.333333333333333,-2.2956094792576205,0.8623834978052444,1,1,1
625,80.0,0.5,0.0,0.5,24.27,6.3067,6.287999999999999,89.9997,105.179,90.0001,0.3364,1.5504,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5707910908071407,1.835719853955116,1.5707980721241486,928.8860374986642,0.08612466628890958,5.75,2.05127526824,0.0,0.0,4.25,1.94419031845,3.333333333333333,-1.089454350883344,0.43851296215436475,1,0,1
627,80.0,0.875,0.125,0.0,24.0124,5.9202,5.6981,89.9991,103.9713,90.0002,0.0199,3.8447,1.1124999999999998,1.21125,1.357065466875,1.6350000000000002,1.47875,0.33825,-5.784775,2.99125,-0.237775,-2.701375,0.6737500000000001,7.4438859829999995,32.324221275,1.5707806188316291,1.8146415125787805,1.5707998174534008,786.0683575454657,0.10177231945807312,5.142857142857143,1.9037162851,4.0,1.80452918327,0.0,0.0,3.333333333333333,-3.9170355472516905,1.3466955765066009,1,1,0
632,80.0,0.25,0.4375,0.3125,24.5793,6.2729,6.1461,89.9999,104.6144,90.0001,0.0961,1.8084,1.05625,1.2799999999999998,2.213759784375,1.750625,1.39125,0.3660625,-5.7209,2.3287500000000003,-0.209025,-2.7395,0.755,8.930924832375,73.12982215,1.5707945814656443,1.825865724998356,1.5707980721241486,916.9674239970932,0.08724410257812344,4.25,1.93187509921,4.857142857142857,1.98483953373,5.8,2.0451094075,3.333333333333333,-2.34236596300589,0.592442476438313,1,1,1
642,80.0,0.0,0.2812,0.7188,24.732,6.5713,6.6147,90.0003,105.5382,90.0,0.1087,1.011,1.0618800000000002,1.36376,3.0178718353752,1.788436,1.373128,0.536122,-5.61636096,2.001864,-0.25502272,-2.7693776000000003,0.8437600000000001,10.7599459263832,102.137286,1.5708015627826524,1.84198907662828,1.5707963267948966,1035.7401154972597,0.07723945302783984,0.0,0.0,4.0,1.9947662269,5.391304347826088,2.10798161189,3.333333333333333,-2.219163484854973,0.010939940038334263,0,1,1
652,80.0,0.125,0.8438,0.0312,24.7835,6.151,5.8836,90.0,103.7938,90.0001,0.0437,2.0802,1.01062,1.22499,1.8211415892498,1.784064,1.3531220000000002,0.177378,-5.8046640400000005,2.2718860000000003,-0.13300228,-2.7292474,0.70249,7.7199078971168,65.787281325,1.5707963267948966,1.8115435531564903,1.5707980721241486,871.0484854741443,0.09184333746525374,5.0,1.96017472776,5.037037037037037,1.96290399722,4.0,1.86737956595,3.333333333333333,-3.1304071768805923,0.7324640429368957,1,1,1
658,80.0,0.375,0.25,0.375,24.4329,6.2723,6.1848,89.9998,104.8203,90.0001,0.1352,1.9107,1.08,1.29125,2.247466390125,1.72375,1.41625,0.431125,-5.698575,2.43375,-0.240325,-2.7383750000000004,0.76375,9.18195536425,70.605576975,1.5707928361363923,1.829459357928212,1.5707980721241486,916.2921463421187,0.0873083986579649,4.5,1.95592512086,4.75,1.9767222623,5.666666666666668,2.0372786447,3.333333333333333,-2.0010001153732735,0.6474696670632928,1,1,1
661,80.0,0.5,0.4375,0.0625,24.3855,6.0618,5.8388,89.9996,104.016,90.0002,0.0809,2.7611,1.06625,1.2275,1.666036588125,1.708125,1.4187500000000002,0.2843125,-5.78155,2.62125,-0.194975,-2.71775,0.6975,7.787670990875,51.1707068,1.5707893454778887,1.8154216747544216,1.5707998174534008,837.3957068904332,0.09553428485688116,5.0,1.93451988412,5.0,1.93451988412,5.0,1.93451988412,3.333333333333333,-2.514541454917691,1.0156291510534523,1,1,1
662,80.0,0.1875,0.7812,0.0312,24.7185,6.1332,5.8708,89.9999,103.8157,90.0001,0.0293,2.2744,1.0192709999999998,1.224243,1.7865496469753999,1.7713830000000002,1.363614,0.19224000000000002,-5.80169472,2.3310450000000005,-0.14225397,-2.7267867000000003,0.700545,7.707552966985201,63.1089676875,1.5707945814656443,1.8119257802626767,1.5707980721241486,864.2841774249642,0.09256214806378944,4.666666666666667,1.92863527963,5.04,1.95799489492,6.0,2.0167141255,3.333333333333333,-3.5301677629591155,0.8217162813546529,1,1,1
671,80.0,0.0,0.4062,0.5938,24.765,6.5014,6.4860000000000015,90.0003,105.241,90.0,0.0477,1.2205,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.4654970000000001,-5.65146096,2.029364,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0.0,0.0,4.0,1.97297889147,5.684210526315789,2.10466038902,3.333333333333333,-3.0428238810878416,0.19926061085087765,0,1,1
675,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0346,3.1697,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5707858548193845,1.8130584989472216,1.5707998174534008,202.91476561821648,0.09856355174088187,3.6,1.92254956026,3.333333333333333,1.8841109274,0.0,0.0,2.333333333333333,-3.3639015969184585,1.1536369461868299,1,1,0
684,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0221,2.6663,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.443942711404,0.09549094493297576,3.6666666666666665,1.951913618,3.4,1.91418676333,0.0,0.0,2.333333333333333,-3.81217767045843,0.9806917435577347,1,1,0
685,20.0,0.0,0.375,0.625,12.3784,3.2594,6.5182,90.0003,105.3163,90.0,0.2696,0.8886,1.0525,1.345,2.86400571525,1.79125,1.3675,0.483125,-5.6427,2.0225,-0.23585,-2.7645,0.825,10.34839782475,97.907375,1.5708015627826524,1.838116191018104,1.5707963267948966,253.64372487011417,0.07885075812635063,0.0,0.0,3.6666666666666665,2.06463768185,3.4,2.03950823907,2.333333333333333,-1.310815899943985,-0.11810808848032901,0,1,1
686,80.0,0.3125,0.2812,0.4062,24.4896,6.3075,6.2297,89.9999,104.8792,90.0001,0.1966,1.4785,1.074271,1.297993,2.3328699258504,1.7351330000000005,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.5707945814656443,1.830487356857637,1.5707980721241486,930.0240407672698,0.08601928175318996,4.4,1.95711986086,5.111111111111111,2.01337815585,5.384615384615384,2.03105933427,3.333333333333333,-1.626584071269071,0.39102806031039483,1,1,1
687,80.0,0.375,0.25,0.375,24.4329,6.2723,6.1848,89.9998,104.8203,90.0001,0.1356,1.9072,1.08,1.29125,2.247466390125,1.72375,1.41625,0.431125,-5.698575,2.43375,-0.240325,-2.7383750000000004,0.76375,9.18195536425,70.605576975,1.5707928361363923,1.829459357928212,1.5707980721241486,916.2921463421187,0.0873083986579649,4.5,1.95592512086,4.75,1.9767222623,5.666666666666668,2.0372786447,3.333333333333333,-1.9980459034758418,0.6456361978888936,1,1,1
695,20.0,0.375,0.0,0.625,12.1835,3.2061,6.4421,89.9999,105.4406,90.0001,0.1889,1.6792,1.105,1.34125,2.6575573286250003,1.71625,1.43125,0.572375,-5.628375,2.37875,-0.291425,-2.751375,0.81375,10.27883196775,81.879326975,1.5707945814656443,1.8402856352783328,1.5707980721241486,242.5558327746494,0.08245524245372958,3.0,1.9658311427,0.0,0.0,3.8,2.04467105822,2.333333333333333,-1.666537504474673,0.5183174895242862,1,0,1
714,80.0,0.0,0.5,0.5,24.7897,6.4489,6.3896,90.0003,105.0105,90.0,0.017,1.265,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5708015627826524,1.8327789741655047,1.5707963267948966,986.6270760346164,0.08108433464195053,0.0,0.0,4.125,1.97033470534,5.875,2.09989950419,3.333333333333333,-4.074541934925921,0.23507212217948348,0,1,1
715,80.0,0.0,0.0938,0.9062,24.6825,6.6763,6.808,90.0004,105.9639,90.0,0.1919,0.7821,1.0806200000000001,1.4012399999999998,3.3252760028748,1.782814,1.384372,0.642003,-5.5637390400000015,1.960636,-0.29332728,-2.7791223999999994,0.8812399999999999,11.582164628366801,110.588089,1.5708033081119046,1.84941894325402,1.5707963267948966,1078.6102500196696,0.07416951581773037,0.0,0.0,4.0,2.02773114701,5.1034482758620685,2.12064517661,3.333333333333333,-1.650780875968483,-0.2457726693745713,0,1,1
732,20.0,0.25,0.5,0.25,12.2979,3.1189,6.0820000000000025,89.9999,104.4479,90.0001,0.2141,1.7737,1.05,1.2675,2.11123704975,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19625,-2.73625,0.7424999999999999,8.6567056815,70.31138465,1.5707945814656443,1.8229597517937848,1.5707980721241486,225.90318507229838,0.08853350161308783,3.0,1.90200125399,3.75,2.003916463,3.5,1.97479783185,2.333333333333333,-1.5413120833865,0.5730677602294036,1,1,1
734,80.0,0.0938,0.625,0.2812,24.75,6.2998,6.1459,90.0001,104.4779,90.0001,0.1922,1.4373,1.031252,1.275302,2.248409033517,1.782804,1.362818,0.31120240000000005,-5.73565588,2.187246,-0.17947844000000002,-2.7433394,0.7534259999999999,8.8225723799192,78.39456492068001,1.5707980721241486,1.8234833505693842,1.5707980721241486,927.8383821532112,0.08622191271538696,5.333333333333333,2.02586556763,5.1,2.01024118877,4.666666666666667,1.9770792417900005,3.333333333333333,-1.6492187824459448,0.3627663535750491,1,1,1
738,20.0,0.5,0.0,0.5,12.135,3.1533,6.287999999999999,89.9997,105.179,90.0001,0.4046,1.4538,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5707910908071407,1.835719853955116,1.5707980721241486,232.2178272348881,0.08612603191644723,3.5,1.99097367507,0.0,0.0,3.5,1.99097367507,2.333333333333333,-0.904856354248492,0.374180818068398,1,0,1
739,80.0,0.2188,0.7812,0.0,24.6943,6.1068,5.8324,89.9999,103.7358,90.0001,0.0277,2.3759,1.020632,1.217812,1.7183226170172,1.7662400000000005,1.367196,0.1820744,-5.80984184,2.3678600000000003,-0.14052616,-2.724342,0.6934359999999999,7.565616957302399,60.37116824568001,1.5707945814656443,1.8105312621903336,1.5707980721241486,854.3901655061252,0.09363403656760194,4.285714285714286,1.8857908261,5.2,1.96172587555,0.0,0.0,3.333333333333333,-3.586322865788844,0.8653763130726055,1,1,0
741,80.0,0.25,0.75,0.0,24.6618,6.098,5.8260000000000005,89.9998,103.7468,90.0001,0.0014,2.2826,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707928361363923,1.8107232484080529,1.5707980721241486,851.0612270265593,0.0940002874757957,6.0,2.00652272633,4.666666666666667,1.91853262698,0.0,0.0,3.333333333333333,-6.571283042360924,0.8253151441373626,1,1,0
748,80.0,0.2188,0.4375,0.3438,24.6036,6.2992,6.1846,90.0,104.6857,90.0001,0.0837,1.7023,1.0551110000000001,1.2866939999999998,2.2824635534792996,1.756107,1.3879569999999999,0.3763344,-5.71388462,2.29244,-0.21080969,-2.7424928,0.762266,9.074802283067198,75.88180154567999,1.5707963267948966,1.8271101447550275,1.5707980721241486,927.1944049899536,0.08628179761380984,4.571428571428571,1.96934564101,4.571428571428571,1.96934564101,5.8181818181818175,2.05366562652,3.333333333333333,-2.4805163014867073,0.5319802778383877,1,1,1
753,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.1366,1.9847,1.063132,1.2665620000000002,2.0595974266422,1.7337400000000005,1.403446,0.3530744,-5.7348668400000005,2.43161,-0.21015116,-2.7329670000000004,0.739686,8.6393049418024,66.30223557068001,1.5707928361363923,1.823526983800684,1.5707980721241486,893.2512364534344,0.0895604693676463,4.909090909090909,1.97094536998,4.769230769230768,1.96018428404,5.5,2.01037007577,3.333333333333333,-1.9906983318454474,0.6854677692160758,1,1,1
766,80.0,0.0,0.5938,0.4062,24.8145,6.3964,6.2933,90.0002,104.7733,90.0001,0.0594,1.3113,1.03062,1.30124,2.5050941258748,1.797814,1.354372,0.359503,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5707998174534008,1.8286390531797747,1.5707980721241486,965.8732705577906,0.08282660100304885,0.0,0.0,4.526315789473684,1.99322000511,5.6923076923076925,2.0751416434400003,3.333333333333333,-2.823461052613538,0.2710190115552414,0,1,1
769,80.0,0.0,0.6875,0.3125,24.8392,6.343999999999999,6.1971,90.0002,104.529,90.0001,0.0134,1.5188,1.02125,1.2825,2.351392042125,1.800625,1.34875,0.3065625,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000002,1.5707998174534008,1.8243752138171525,1.5707980721241486,945.3093783038098,0.08462837864101785,0.0,0.0,4.545454545454546,1.97931622618,6.0,2.07668572508,3.333333333333333,-4.312500572025272,0.41792054937551015,0,1,1
770,80.0,0.4688,0.375,0.1562,24.3932,6.1232,5.9412,89.9996,104.2684,90.0002,0.1607,2.1848,1.071252,1.246552,1.836915177642,1.7115539999999998,1.419068,0.32982740000000005,-5.75643088,2.570996,-0.20950344,-2.7237144000000004,0.717176,8.2045682211692,56.72964189568001,1.5707893454778887,1.819826885786456,1.5707998174534008,860.0292161940389,0.09302009570562134,5.066666666666666,1.95695613126,5.0,1.95221045945,4.8,1.93718249874,3.333333333333333,-1.82821600623867,0.7815242911773582,1,1,1
776,80.0,0.0,0.5625,0.4375,24.8062,6.4139,6.3254,90.0002,104.8531,90.0001,0.0303,1.3131,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.3771875,-5.69535,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5707998174534008,1.8300318259228665,1.5707980721241486,972.7719189264341,0.08223921604181299,0.0,0.0,4.333333333333333,1.98067906363,5.857142857142858,2.08904492519,3.333333333333333,-3.4966075664668135,0.27239075388282225,0,1,1
779,80.0,0.25,0.2812,0.4688,24.5381,6.3603,6.3066,90.0,105.0163,90.0001,0.2655,1.3542,1.0718800000000002,1.31126,2.4701486391252003,1.7459360000000002,1.400628,0.454372,-5.67701096,2.294364,-0.24097272,-2.7476276000000004,0.7862600000000001,9.6166920848832,80.17817065,1.5707963267948966,1.8328802032621208,1.5707980721241486,950.6583625820247,0.08415220772130685,5.5,2.0532416223700003,4.666666666666667,1.99561856332,4.933333333333334,2.01617597898,3.333333333333333,-1.3261404383001434,0.303210874069408,1,1,1
791,20.0,0.25,0.75,0.0,12.3309,3.049,5.8260000000000005,89.9998,103.7468,90.0001,0.0234,2.4214,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707928361363923,1.8107232484080529,1.5707980721241486,212.76530675663986,0.0940002874757957,3.5,1.93910558109,3.5,1.93910558109,0.0,0.0,2.333333333333333,-3.7550192566184815,0.8843458852915029,1,1,0
792,80.0,0.4062,0.1875,0.4062,24.3922,6.2809,6.2106,89.9998,104.9112,90.0001,0.1533,1.5863,1.087389,1.297056,2.2812853556457,1.716393,1.423293,0.4561656,-5.68804038,2.45631,-0.25131531,-2.7386322,0.768984,9.312297064432801,70.67203507932,1.5707928361363923,1.8310458622182748,1.5707980721241486,919.453952281001,0.08700816370578895,4.769230769230768,1.98087888614,4.0,1.9095137704,5.6923076923076925,2.0410570377900004,3.333333333333333,-1.8753584931043688,0.4614042604322725,1,1,1
800,80.0,0.2188,0.4375,0.3438,24.6036,6.2992,6.1846,90.0,104.6857,90.0001,0.0907,1.7218,1.0551110000000001,1.2866939999999998,2.2824635534792996,1.756107,1.3879569999999999,0.3763344,-5.71388462,2.29244,-0.21080969,-2.7424928,0.762266,9.074802283067198,75.88180154567999,1.5707963267948966,1.8271101447550275,1.5707980721241486,927.1944049899536,0.08628179761380984,4.857142857142857,1.9924923037,4.428571428571429,1.95665230986,5.8181818181818175,2.05366562652,3.333333333333333,-2.400197921861046,0.5433702552417172,1,1,1
813,20.0,0.25,0.75,0.0,12.3309,3.049,5.8260000000000005,89.9998,103.7468,90.0001,0.0261,2.3654,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707928361363923,1.8107232484080529,1.5707980721241486,212.76530675663986,0.0940002874757957,3.5,1.93910558109,3.5,1.93910558109,0.0,0.0,2.333333333333333,-3.6458199646534895,0.8609471408348796,1,1,0
820,80.0,0.4062,0.25,0.3438,24.4087,6.2459,6.1464,89.9998,104.7501,90.0001,0.1942,1.8205,1.081248,1.284698,2.179110535233,1.718446,1.4196819999999999,0.4209226,-5.70614412,2.470254,-0.23857156,-2.7356606,0.7565740000000001,9.039277284830801,67.86507937932001,1.5707928361363923,1.828234136793312,1.5707980721241486,906.1652473615258,0.08828411841320925,4.769230769230768,1.9705604583,5.0,1.9877880251,5.2727272727272725,2.00620369995,3.333333333333333,-1.6388667231249125,0.5991111886333511,1,1,1
823,80.0,0.3438,0.4375,0.2188,24.5066,6.1937,6.0308,89.9998,104.396,90.0001,0.10300000000000001,2.1348,1.0601109999999998,1.260444,2.0086019553543,1.734857,1.401707,0.3354594,-5.74420962,2.4386900000000002,-0.20378469,-2.7316178,0.733516,8.503175362317199,64.90224387068001,1.5707928361363923,1.8220539259120003,1.5707980721241486,886.651294399924,0.0902271281903932,5.090909090909091,1.97899519835,4.571428571428571,1.9386765313900003,5.7142857142857135,2.01770111863,3.333333333333333,-2.2730262907525014,0.7583729654776526,1,1,1
825,80.0,0.0312,0.7812,0.1875,24.8397,6.2651,6.0626,90.0001,104.2024,90.0001,0.0929,1.6029,1.013019,1.257066,2.1289861892709,1.797954,1.3464209999999999,0.2433501,-5.76377634,2.148174,-0.15103803,-2.7403848,0.736494,8.422315268691,76.83780660432001,1.5707980721241486,1.818674968480139,1.5707980721241486,914.6438048045212,0.0874657430354516,6.0,2.05441765668,4.96,1.99003855506,5.0,1.99300989821,3.333333333333333,-2.376231633162344,0.47181448864969827,1,1,1
834,80.0,0.25,0.5,0.25,24.5958,6.2379,6.0820000000000025,89.9999,104.4479,90.0001,0.07200000000000001,2.0183,1.05,1.2675,2.11123704975,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19625,-2.73625,0.7424999999999999,8.6567056815,70.31138465,1.5707945814656443,1.8229597517937848,1.5707980721241486,903.6272263698672,0.08853208232932866,4.25,1.92136050118,4.875,1.97598312003,6.0,2.0456269590700003,3.333333333333333,-2.6310891599660815,0.7022555729239363,1,1,1
849,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.2170000000000005,89.9998,104.9005,90.0001,0.2321,1.476,1.08312,1.2974899999999998,2.2986457392498,1.7228139999999998,1.4181219999999999,0.44875299999999996,-5.68981404,2.426886,-0.24670228,-2.7399974,0.7699900000000001,9.3188455643668,72.01254097500002,1.5707928361363923,1.8308591119883115,1.5707980721241486,922.9758261400281,0.08667615958542224,4.666666666666667,1.97522371048,5.142857142857143,2.01040146891,5.230769230769232,2.01619545265,3.333333333333333,-1.4605869657017456,0.3893357261782807,1,1,1
850,80.0,0.0,0.7188,0.2812,24.8475,6.3265,6.1651,90.0002,104.4459,90.0001,0.0199,1.5541,1.0181200000000001,1.27624,2.3000486566248,1.801564,1.3468719999999998,0.288878,-5.7392390399999975,2.0981360000000002,-0.16557728,-2.7466224,0.7562399999999999,8.8399731196168,82.40371400000002,1.5707998174534008,1.8229248452087448,1.5707980721241486,938.4989117716652,0.08524250694012933,0.0,0.0,4.608695652173913,1.97966454767,6.0,2.07177500533,3.333333333333333,-3.9170355472516905,0.4408965999394292,0,1,1
852,80.0,0.3438,0.4062,0.25,24.4984,6.2112,6.0629,89.9998,104.4804,90.0001,0.068,2.086,1.063132,1.2665620000000002,2.0595974266422,1.7337400000000005,1.403446,0.3530744,-5.7348668400000005,2.43161,-0.21015116,-2.7329670000000004,0.739686,8.6393049418024,66.30223557068001,1.5707928361363923,1.823526983800684,1.5707980721241486,893.2512364534344,0.0895604693676463,4.727272727272728,1.95683179188,4.615384615384615,1.94759381348,6.0,2.03766410286,3.333333333333333,-2.6882475738060303,0.7352483565785807,1,1,1
865,80.0,0.0625,0.5,0.4375,24.7412,6.3961,6.3127,90.0002,104.8741,90.0001,0.1281,1.2296,1.0425,1.3068749999999998,2.5220294469375,1.784375,1.3668749999999998,0.3920625,-5.6929625,2.123125,-0.2067875,-2.7525625,0.785625,9.514146062625,86.7807211625,1.5707998174534008,1.830398345065785,1.5707980721241486,965.4938594412744,0.08285914945776614,6.0,2.09108219979,4.5,1.99115146323,5.428571428571429,2.05952512509,3.333333333333333,-2.0549440700794483,0.20668891324224908,1,1,1
866,80.0,0.5938,0.4062,0.0,24.3046,6.0002,5.7556,89.9994,103.8693,90.0002,0.0414,3.0176,1.073132,1.214062,1.5118742303922001,1.69124,1.4309459999999998,0.2713244,-5.79551684,2.72411,-0.19610116,-2.7112170000000004,0.682186,7.4960511003024015,44.34312022068,1.5707858548193845,1.8128612767417456,1.5707998174534008,814.8820168040922,0.09817372128759712,4.842105263157895,1.90497163655,5.230769230769232,1.93279938677,0.0,0.0,3.333333333333333,-3.1844743981508685,1.1044618134570012,1,1,0
874,80.0,0.3125,0.4688,0.2188,24.5391,6.2026,6.0372,89.9998,104.3851,90.0001,0.0807,2.1429,1.055729,1.260757,2.0258335140246,1.7411170000000002,1.3963860000000001,0.32800999999999997,-5.74540528,2.4089549999999997,-0.19914603,-2.7327133,0.734455,8.508981792514799,66.2400516125,1.5707928361363923,1.8218636850235328,1.5707980721241486,890.0898846813008,0.08987856325167005,5.0,1.9750955563,4.533333333333333,1.93784343786,6.0,2.03540850996,3.333333333333333,-2.517016703706234,0.7621600518468994,1,1,1
877,80.0,0.3438,0.3125,0.3438,24.4736,6.2637,6.1591,89.9998,104.7285,90.0001,0.1653,1.8449,1.072611,1.285444,2.2136474246043,1.7311070000000002,1.409207,0.4060844,-5.70910962,2.41119,-0.22933469,-2.7381178,0.7585160000000001,9.0516136640672,70.53911887068001,1.5707928361363923,1.827857145674881,1.5707980721241486,913.1372099389699,0.08761005370194787,4.909090909090909,1.98626619567,4.6,1.96181473266,5.454545454545454,2.02265572592,3.333333333333333,-1.7999932741551585,0.6124250754815826,1,1,1
879,80.0,0.0,0.9688,0.0312,24.9134,6.1865,5.9092,90.0001,103.7502,90.0001,0.0081,1.931,0.99312,1.2262399999999998,1.8899577181248,1.809064,1.3318720000000002,0.147628,-5.80943904,2.1531360000000004,-0.11447728,-2.7336224,0.70624,7.7430965161167995,71.129964,1.5707980721241486,1.8107825896026208,1.5707980721241486,884.6643678229793,0.0904297753020928,0.0,0.0,4.967741935483871,1.96798180903,6.0,2.03268837385,3.333333333333333,-4.815891217303744,0.6580380034463774,0,1,1
883,80.0,0.25,0.0625,0.6875,24.4803,6.4827,6.5318,90.0,105.54700000000001,90.0001,0.3298,0.9754,1.09375,1.355,2.8288961921249998,1.739375,1.4137499999999998,0.5779375,-5.6156000000000015,2.24625,-0.285675,-2.759,0.8300000000000001,10.576239737625,90.04044715,1.5707963267948966,1.842142665602455,1.5707980721241486,998.6587220177687,0.08010744635400739,5.5,2.08859333708,5.0,2.0570326638,4.818181818181818,2.04393200697,3.333333333333333,-1.1092688688566386,-0.02490763570618478,1,1,1
884,80.0,0.5,0.5,0.0,24.401999999999997,6.0269,5.7748,89.9995,103.8357,90.0002,0.0372,2.8677,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5707876001486365,1.812274846113076,1.5707998174534008,824.6489022526857,0.0970109822270602,4.75,1.90528110545,5.25,1.9418285935,0.0,0.0,3.333333333333333,-3.291446517703036,1.0535103147556897,1,1,0
888,80.0,0.4688,0.2188,0.3125,24.351999999999997,6.2106,6.1015,89.9997,104.6899,90.0001,0.2167,2.0581,1.086981,1.2779340000000001,2.0934879102291,1.7070459999999998,1.428579,0.41814989999999996,-5.71312366,2.536826,-0.24146197,-2.7321152,0.748506,8.891096094308999,63.78496269568001,1.5707910908071407,1.8271834485836118,1.5707980721241486,892.630241014059,0.08962277584178327,4.533333333333333,1.94096724074,5.7142857142857135,2.02207029446,5.2,1.9912793088,3.333333333333333,-1.5292413704398238,0.7217832270962774,1,1,1
889,80.0,0.0625,0.6875,0.25,24.7907,6.2912,6.1203,90.0001,104.3834,90.0001,0.0404,1.579,1.02375,1.269375,2.2144612430625,1.79,1.355625,0.286125,-5.7456125,2.164375,-0.16846250000000002,-2.7428125000000003,0.7481249999999999,8.69148861,78.3254086625,1.5707980721241486,1.8218340144262488,1.5707980721241486,924.6219389292347,0.08652184923563958,6.0,2.06155788822,4.545454545454546,1.96398892937,6.0,2.06155788822,3.333333333333333,-3.2089254940150327,0.45679173527350503,1,1,1
893,80.0,0.6562,0.1562,0.1875,24.1901,6.0874,5.935,89.9994,104.4207,90.0002,0.1722,2.3782,1.1005189999999998,1.250816,1.7849055448959,1.672954,1.4526709999999998,0.3921001,-5.73990134,2.741924,-0.24366303,-2.7185098000000005,0.7177439999999999,8.306372173690999,50.12439322932,1.5707858548193845,1.8224850222372428,1.5707998174534008,846.4217708647401,0.09451552731006507,5.0476190476190474,1.94532445988,4.8,1.92713302478,5.0,1.9419660410900004,3.333333333333333,-1.7590986869885066,0.8663438990213415,1,1,1
917,80.0,0.0625,0.8125,0.125,24.8237,6.2212,5.9923,90.0001,104.0394,90.0001,0.0838,1.7613,1.01125,1.244375,2.0094157738125,1.79375,1.348125,0.2155,-5.7807125,2.191875,-0.1429125,-2.7363125000000004,0.723125,8.14305030825,72.6885336625,1.5707980721241486,1.8158300817993884,1.5707980721241486,897.7672812248637,0.08910995273836718,4.0,1.8879390513900003,5.0769230769230775,1.98596772668,5.0,1.9803660881,3.333333333333333,-2.4793222714941,0.566052172756113,1,1,1
