,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
796,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0681,3.6805,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927190311,6.0,1.97927189173,0.0,0.0,4.0,-2.6867780658266707,1.3030486125166236,1,1,0
804,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2442,2.7687,1.104893,1.280705,2.0642041465889998,1.6831599999999998,1.449026,0.4571269,-5.7017454800000005,2.640593,-0.26266077,-2.7286429,0.7490910000000001,8.959594211453,59.81509676538,1.570649719137729,1.5709516610983238,2.094421282331975,307.3240147747147,0.09761684267333172,6.0,2.03637641809,6.0,2.03637639396,6.0,2.03637641891,4.0,-1.4097677173055327,1.0183778959575036,1,1,1
809,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0755,3.218,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441640727,6.0,1.994416416,0.0,0.0,4.0,-2.583622622727158,1.1687600485701914,1,1,0
818,60.0,0.0,0.5,0.5,10.6379,5.3184,14.1862,89.9999,89.9995,120.0005,0.1275,1.4580000000000002,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707945814656443,1.5707876001486365,2.094403829039455,695.0746074608754,0.08632166871867393,0.0,0.0,6.0,2.12113342545,6.0,2.12113342545,4.0,-2.059638914383656,0.37706563358646655,0,1,1
819,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.0877,3.9514,1.10333,1.2291599999999998,1.5625238964581998,1.657501,1.462498,0.3555645,-5.76615936,2.854174,-0.23627652,-2.7100816000000005,0.69416,7.8325538862862,41.42331745,1.5705921232724132,1.5710179836098999,2.094421282331975,279.4199810967155,0.10736526386642377,6.0,1.97272353715,6.0,1.97272354747,6.0,1.97272354747,4.0,-2.4338333796039997,1.3740699464971677,1,1,1
824,30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.2262,2.3232,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5706706630887528,1.570920245171788,2.094421282331975,325.7240858514432,0.09210249196518568,6.0,2.07630478439,0.0,0.0,6.0,2.07630477519,4.0,-1.4863357153001169,0.8429455456483399,1,0,1
828,30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.136,1.8274,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.7479999999999976,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5708050534411566,1.5707945814656443,2.0943968477224475,324.27493043528193,0.09251408969460047,0.0,0.0,6.0,2.07259144843,6.0,2.07259143449,4.0,-1.995100393246085,0.6028941915823831,0,1,1
831,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1553,3.7395,1.1116700000000002,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,6.0,1.98888904249,6.0,1.98888905452,6.0,1.98888903501,4.0,-1.8623965488274956,1.3189519126495852,1,1,1
836,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.1613,1.5283,1.03167,1.30334,2.5223179452918,1.7974990000000002,1.355002,0.3654355,-5.70119064,2.0683260000000003,-0.19327348,-2.7536684000000005,0.7833399999999999,9.434480238713801,88.51408649999998,1.5707998174534008,1.5707893454778887,2.094402083710204,339.66705291194006,0.08832178376681595,0.0,0.0,6.0,2.10560208882,6.0,2.1056020852,4.0,-1.8244892938509738,0.4241560065516536,0,1,1
844,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0746,3.6602,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927189742,6.0,1.97927189742,0.0,0.0,4.0,-2.595614771772422,1.297517790729045,1,1,0
854,30.0,0.25,0.0,0.75,5.3867,5.3862,14.3418,89.9956,90.0029,120.0014,0.2128,1.4828,1.1,1.3675,2.93141892675,1.7375,1.4175,0.61325,-5.5980500000000015,2.2325,-0.29845,-2.76225,0.8425,10.850458888499999,92.85888465,1.570719532307809,1.5708469413432042,2.0944195370027234,360.3573877800087,0.08325068672746187,6.0,2.15028557602,0.0,0.0,6.0,2.15028558914,4.0,-1.5474025215146479,0.3939321922944401,1,0,1
869,30.0,0.4167,0.4167,0.1667,5.043,5.0426,13.6046,89.9941,90.0068,120.0009,0.134,2.8803,1.065107,1.249295,1.883005437411,1.7218400000000005,1.410974,0.32337309999999997,-5.75605452,2.519407,-0.20393923,-2.7263571,0.720909,8.261062675546999,59.43694183462,1.5706933523690287,1.570915009184032,2.094410810356464,299.60975833532416,0.10013024998479493,6.0,2.01918213159,6.0,2.01918212413,6.0,2.01918211972,4.0,-2.0099154790312257,1.0578944553895508,1,1,1
873,60.0,0.0,0.25,0.75,10.8972,5.4481,14.4666,89.9988,89.9993,120.0009,0.1348,1.0935,1.0650000000000002,1.37,3.0690511845,1.7875,1.375,0.55375,-5.6076000000000015,1.995,-0.2614,-2.7710000000000004,0.8500000000000001,10.8968361265,103.54425,1.5707753828438729,1.5707841094901327,2.094410810356464,743.7948352434028,0.0806674060601205,0.0,0.0,6.0,2.16969049957,6.0,2.16969194399,4.0,-2.0039630805039303,0.0893835611346854,0,1,1
886,60.0,0.9167,0.0833,0.0,9.6656,4.8326,13.1683,89.9848,90.016,120.0018,0.0153,5.2861,1.1183379999999998,1.2108329999999998,1.3341084062823,1.62666,1.485839,0.34817459999999995,-5.78318206,3.0308649999999995,-0.24395493999999995,-2.6999155000000004,0.672499,7.4361502597015985,30.541902334619998,1.5705310367485936,1.5710755794752158,2.0944265183197315,532.674752414384,0.11263909116782048,6.0,1.9439891011,6.0,1.9439901385,0.0,0.0,4.0,-4.179902450583747,1.6650807338994862,1,1,0
898,60.0,0.5,0.5,0.0,9.8719,4.9356,13.3762,89.9923,90.0089,120.0009,0.0467,3.7781,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,564.4170746580107,0.10630436727371324,6.0,1.98185647415,6.0,1.9818564701400003,0.0,0.0,4.0,-3.0640111143072857,1.3292212377602526,1,1,0
899,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0445,4.2611,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,6.0,1.96670747556,6.0,1.96670746501,0.0,0.0,4.0,-3.1122660898099426,1.4495273429117166,1,1,0
904,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2617,2.6558,1.104893,1.280705,2.0642041465889998,1.6831599999999998,1.449026,0.4571269,-5.7017454800000005,2.640593,-0.26266077,-2.7286429,0.7490910000000001,8.959594211453,59.81509676538,1.570649719137729,1.5709516610983238,2.094421282331975,307.3240147747147,0.09761684267333172,6.0,2.03637641753,6.0,2.03637642853,6.0,2.03637641124,4.0,-1.340556469446037,0.9767459275740902,1,1,1
907,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0697,3.3943,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.98943199029,6.0,1.98943199545,0.0,0.0,4.0,-2.663554961215659,1.2220975541844827,1,1,0
909,30.0,0.0,0.3333,0.6667,5.4054,5.4049,14.3731,89.9992,89.9993,120.0008,0.1389,1.2044,1.05667,1.35334,2.9324088837917994,1.789999,1.370002,0.5066854999999999,-5.630990639999999,2.0133259999999997,-0.24437348,-2.7666683999999995,0.83334,10.531356842213802,99.7878365,1.5707823641608807,1.5707841094901327,2.094409065027212,363.65794323559965,0.08249510441894617,0.0,0.0,6.0,2.15415762129,6.0,2.15415761735,4.0,-1.974001029221839,0.18598151762544166,0,1,1
910,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.07200000000000001,3.0148,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589776,6.0,2.00198966742,6.0,2.00198968255,0.0,0.0,4.0,-2.6310891599660815,1.1035334929871778,1,1,0
916,30.0,0.1667,0.6667,0.1667,5.1049,5.1044,13.7293,89.9981,90.0028,120.0004,0.127,2.3538,1.0301069999999999,1.251795,2.020637695161,1.77184,1.368474,0.26387309999999997,-5.76560452,2.281907,-0.16688922999999994,-2.7351071,0.728409,8.307439913547,70.12230718462,1.5707631655391086,1.5708451960139522,2.094402083710204,309.81983240259774,0.09683047004239637,6.0,2.04190877941,6.0,2.04190878727,6.0,2.04190877863,4.0,-2.0635681925235456,0.8560310434614249,1,1,1
918,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1573,3.7560000000000002,1.1116700000000002,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,6.0,1.98888903914,6.0,1.98888905452,6.0,1.9888890501,4.0,-1.8496004689179049,1.3233545613460165,1,1,1
927,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.99700000000001,90.0018,120.0011,0.1669,1.4714,1.080107,1.351795,2.8408195721609997,1.7568400000000002,1.3984739999999998,0.5463731,-5.62520452,2.171907,-0.26908923,-2.7611071,0.8284090000000001,10.501193120547,92.66980718462,1.5707439669173369,1.5708277427214326,2.0944143010149667,356.05024880654963,0.08425777007755919,6.0,2.13899114159,6.0,2.13899117394,6.0,2.13899116516,4.0,-1.7903604483143476,0.38621432851602705,1,1,1
932,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.1685,1.4986,1.03167,1.30334,2.5223179452918,1.7974990000000002,1.355002,0.3654355,-5.70119064,2.0683260000000003,-0.19327348,-2.7536684000000005,0.7833399999999999,9.434480238713801,88.51408649999998,1.5707998174534008,1.5707893454778887,2.094402083710204,339.66705291194006,0.08832178376681595,0.0,0.0,6.0,2.10495091098,6.0,2.10495091821,4.0,-1.7808195291897206,0.40453133894807325,0,1,1
938,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0414,4.2646,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,6.0,1.96670747556,6.0,1.96670746501,0.0,0.0,4.0,-3.1844743981508685,1.4503483899099965,1,1,0
950,30.0,0.0833,0.0,0.9167,5.5144,5.5139,14.6119,89.9969,90.0005,120.0013,0.1323,1.1142,1.093332,1.4025069999999995,3.2966407540095,1.765839,1.3991629999999995,0.6677608999999999,-5.55760858,2.037461,-0.30781854,-2.7767528999999995,0.880841,11.6127805500122,107.50122276538,1.5707422215880849,1.5708050534411566,2.094417791673472,384.75899708129793,0.07797088626276134,6.0,2.19786126999,0.0,0.0,6.0,2.1978612583,4.0,-2.022683207861227,0.10813665860457813,1,0,1
954,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0648,3.9555,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.7959179400000025,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,6.0,1.97170066672,6.0,1.97170066254,0.0,0.0,4.0,-2.7364496756239083,1.375107015479314,1,1,0
956,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.067,3.2618,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.9944164156,6.0,1.99441641183,0.0,0.0,4.0,-2.703062659591171,1.1822791902406804,1,1,0
960,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,0.1168,1.0572,1.07333,1.38666,3.2056934852082004,1.7850010000000005,1.379998,0.6008145,-5.584209360000001,1.9766740000000005,-0.27842652,-2.7753316000000003,0.86666,11.262315410786199,107.3006635,1.5707684015268648,1.5707841094901327,2.0944125556857154,380.2572590372886,0.07889395741175885,0.0,0.0,6.0,2.1858810546400003,6.0,2.18588104157,4.0,-2.14729220858801,0.05562390374799701,0,1,1
976,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.2653,2.9951,1.116668,1.279993,2.0184739032405,1.666661,1.463337,0.47698909999999994,-5.69914142,2.720039,-0.27503145999999995,-2.7259971000000003,0.746659,8.944883385487799,56.257431184619996,1.5706270298574532,1.5709743503786,2.0944230276612275,303.9090919027929,0.09871372985970314,6.0,2.03142149229,0.0,0.0,6.0,2.03142149445,4.0,-1.3268940178384432,1.096977619991649,1,0,1
988,30.0,0.5,0.3333,0.1667,5.0223,5.022,13.5631,89.9927,90.0082,120.0011,0.1887,3.0060000000000002,1.0766699999999998,1.2483399999999998,1.8369624912918,1.7049990000000002,1.425002,0.3431855,-5.75229064,2.598326,-0.21627348,-2.7231684,0.71834,8.2448491592138,55.8696058,1.5706689177595008,1.57093944379356,2.0944143010149667,296.25394051427367,0.1012644758342196,6.0,2.0116078629400005,6.0,2.01160785788,6.0,2.01160787307,4.0,-1.6675968266076324,1.100610291330783,1,1,1
992,30.0,0.5833,0.0833,0.3333,5.0881,5.0878,13.7084,89.9916,90.0089,120.0015,0.2073,2.5908,1.104893,1.280705,2.0642041465889998,1.6831599999999998,1.449026,0.4571269,-5.7017454800000005,2.640593,-0.26266077,-2.7286429,0.7490910000000001,8.959594211453,59.81509676538,1.570649719137729,1.5709516610983238,2.094421282331975,307.3240147747147,0.09761684267333172,6.0,2.03637641315,6.0,2.03637642461,6.0,2.0363764198900003,4.0,-1.5735882595404032,0.951966708326625,1,1,1
995,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0999,4.1194,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041586,0.1086093406047564,6.0,1.96515316716,6.0,1.96515314395,6.0,1.9651531783900005,4.0,-2.3035855933276292,1.4157075216882402,1,1,1
1003,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.2677,2.4009,1.116668,1.279993,2.0184739032405,1.666661,1.463337,0.47698909999999994,-5.69914142,2.720039,-0.27503145999999995,-2.7259971000000003,0.746659,8.944883385487799,56.257431184619996,1.5706270298574532,1.5709743503786,2.0944230276612275,303.9090919027929,0.09871372985970314,6.0,2.03142149546,0.0,0.0,6.0,2.03142148812,4.0,-1.3178883284558303,0.8758436670589731,1,0,1
1004,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.075,3.2003,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441640884,6.0,1.99441641521,0.0,0.0,4.0,-2.5902671654458267,1.1632445554114241,1,1,0
1006,60.0,0.0,0.4167,0.5833,10.7244,5.3617,14.2797,89.9996,89.9994,120.0006,0.1582,1.228,1.04833,1.33666,2.7956025467082,1.792501,1.364998,0.45956450000000004,-5.6544093600000025,2.031674,-0.22732652,-2.7623316000000004,0.81666,10.165438807286199,96.0269135,1.5707893454778887,1.5707858548193845,2.0944055743687082,711.0867787229578,0.08437788719367575,0.0,0.0,6.0,2.13731752027,6.0,2.13731788777,4.0,-1.8438952236485835,0.2053868297249507,0,1,1
1007,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0357,4.545,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570585141955405,1.5710249649269084,2.0944195370027234,272.6162066305474,0.11004481490954182,6.0,1.95656028797,6.0,1.95656028693,0.0,0.0,4.0,-3.3326045901965435,1.514027727629442,1,1,0
1023,30.0,0.5,0.1667,0.3333,5.1087,5.1084,13.7499,89.9929,90.0076,120.0013,0.239,2.5528,1.09333,1.2816599999999998,2.1102470927081995,1.7000009999999999,1.434998,0.43731450000000005,-5.70550936,2.561674,-0.25032652,-2.7318316000000005,0.75166,8.975807727786199,63.3824328,1.5706724084180048,1.570928971818048,2.094417791673472,310.75617966286774,0.09653870771788453,6.0,2.04395228494,6.0,2.04395228434,6.0,2.0439522987900003,4.0,-1.4312917270506265,0.9371907959818967,1,1,1
1027,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0988,4.2244,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041586,0.1086093406047564,6.0,1.96515316716,6.0,1.9651531739,6.0,1.96515314843,4.0,-2.314657674228315,1.4408772388901823,1,1,1
1028,30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.2005,2.5844,1.073338,1.265833,2.0194638602823,1.7191599999999998,1.4158389999999998,0.3704246,-5.73208206,2.500865,-0.22095494,-2.7304155000000003,0.737499,8.6257813392016,63.186383034619986,1.5706950976982808,1.5709097731962762,2.0944125556857154,306.8593037887638,0.09776467465575506,6.0,2.0353544366900005,6.0,2.03535444393,6.0,2.03535443917,4.0,-1.606941032235513,0.9494933727018734,1,1,1
1031,30.0,0.0,0.8333,0.1667,5.1462,5.1456,13.8125,90.0006,90.0001,120.0,0.1612,1.7867,1.0066700000000002,1.25334,2.1122270067918,1.8049990000000002,1.3400020000000001,0.2241855,-5.771390640000001,2.123326,-0.14217348000000002,-2.7406684,0.73334,8.3376036352138,77.2403365,1.5708067987704086,1.5707980721241486,2.094395102393196,316.75655127124423,0.09470995905088783,0.0,0.0,6.0,2.05641457952,6.0,2.05641457326,4.0,-1.8251094489096091,0.5803703429569844,0,1,1
1035,60.0,0.0,0.875,0.125,10.2491,5.124,13.7658,90.0006,90.0002,120.0,0.1165,2.0336,1.0025,1.245,2.04382383825,1.80625,1.3375,0.200625,-5.7831,2.1325000000000003,-0.13365,-2.7385,0.725,8.15464461775,75.359875,1.5708067987704086,1.5707998174534008,2.094395102393196,626.0758312064958,0.0958350362836646,0.0,0.0,6.0,2.0483268811200004,6.0,2.0483268811,4.0,-2.1498640059763816,0.7098076214530524,0,1,1
1036,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0727,3.5831,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927189742,6.0,1.97927189742,0.0,0.0,4.0,-2.6214138944426635,1.2762283475063354,1,1,0
1038,30.0,0.0,1.0,0.0,5.0598,5.0592,13.6256,90.0006,90.0007,119.9998,0.0725,2.3967,0.99,1.22,1.838778369,1.81,1.33,0.13,-5.8182,2.16,-0.1081,-2.732,0.7,7.6062063160000015,69.723,1.5708067987704086,1.5708085440996604,2.0943916117346912,302.0663453924389,0.0993159299524896,0.0,0.0,6.0,2.02731948684,0.0,0.0,4.0,-2.624168717121508,0.8740927911739689,0,1,0
1042,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0681,3.4939,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.98684380999,6.0,1.98684382312,0.0,0.0,4.0,-2.6867780658266707,1.2510185908100182,1,1,0
1046,30.0,0.25,0.0833,0.6667,5.3435,5.343,14.2484,89.9959,90.00299999999999,120.0012,0.1983,1.6148,1.09167,1.3508399999999998,2.7947766260418,1.739999,1.412502,0.5661855,-5.621440639999999,2.250826,-0.28142348,-2.7579183999999994,0.8258399999999999,10.4849796042138,89.10247114999999,1.570724768295565,1.570848686672456,2.0944160463442194,352.29174396828057,0.08515669331921988,6.0,2.1314087551800003,6.0,2.13140874598,6.0,2.13140877263,4.0,-1.6179742434563866,0.47921110999664873,1,1,1
1050,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,0.2489,2.3152,1.0901070000000002,1.299295,2.293096375911,1.7143400000000002,1.425974,0.46462309999999996,-5.68585452,2.464407,-0.25503922999999995,-2.7393571000000003,0.7709090000000001,9.357939279047,70.71069183462,1.5706933523690287,1.5709010465500162,2.0944160463442194,321.7009464911377,0.0932543106484968,6.0,2.067705135,6.0,2.06770513222,6.0,2.0677051418200003,4.0,-1.3907040696085906,0.8394960768950823,1,1,1
1064,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1625,3.5574,1.1116700000000002,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,6.0,1.98888904536,6.0,1.98888902433,6.0,1.98888903722,4.0,-1.817077277212345,1.26902994095924,1,1,1
1065,30.0,0.25,0.75,0.0,4.9979,4.9974,13.5009,89.9966,90.0048,120.0003,0.0741,3.0135,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.5707369856003288,1.5708801025989922,2.0944003383809515,292.0274744225297,0.10273006010589776,6.0,2.00198967835,6.0,2.0019896789,0.0,0.0,4.0,-2.6023397466800957,1.1031021939409618,1,1,0
1080,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,0.2448,2.2734,1.0901070000000002,1.299295,2.293096375911,1.7143400000000002,1.425974,0.46462309999999996,-5.68585452,2.464407,-0.25503922999999995,-2.7393571000000003,0.7709090000000001,9.357939279047,70.71069183462,1.5706933523690287,1.5709010465500162,2.0944160463442194,321.7009464911377,0.0932543106484968,6.0,2.067705135,6.0,2.06770513222,6.0,2.0677051418200003,4.0,-1.407313728343966,0.821276508270473,1,1,1
1082,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0648,3.9551,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.7959179400000025,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,6.0,1.97170066672,6.0,1.97170066254,0.0,0.0,4.0,-2.7364496756239083,1.375005885350034,1,1,0
1083,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,0.1168,1.0571,1.07333,1.38666,3.2056934852082004,1.7850010000000005,1.379998,0.6008145,-5.584209360000001,1.9766740000000005,-0.27842652,-2.7753316000000003,0.86666,11.262315410786199,107.3006635,1.5707684015268648,1.5707841094901327,2.0944125556857154,380.2572590372886,0.07889395741175885,0.0,0.0,6.0,2.1858810383,6.0,2.18588104483,4.0,-2.14729220858801,0.05552930979248023,0,1,1
1087,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0705,3.2342,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441640805,6.0,1.9944164156,0.0,0.0,4.0,-2.652142569163914,1.1737816021617065,1,1,0
1090,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0946,4.3228,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041586,0.1086093406047564,6.0,1.96515316461,6.0,1.9651531739,6.0,1.9651531739,4.0,-2.3580978029243043,1.4639033404468735,1,1,1
